pais,indicador,anio,valor
TUR,SP.DYN.LE00.IN,2001,72.231
TUR,SP.DYN.LE00.IN,2000,71.861
KOR,SP.DYN.LE00.IN,2022,82.6804878048781
KOR,SP.DYN.LE00.IN,2021,83.5268292682927
KOR,SP.DYN.LE00.IN,2020,83.4268292682927
KOR,SP.DYN.LE00.IN,2019,83.2268292682927
KOR,SP.DYN.LE00.IN,2018,82.6268292682927
KOR,SP.DYN.LE00.IN,2017,82.6268292682927
KOR,SP.DYN.LE00.IN,2016,82.2756097560976
KOR,SP.DYN.LE00.IN,2015,82.0243902439024
KOR,SP.DYN.LE00.IN,2014,81.7219512195122
KOR,SP.DYN.LE00.IN,2013,81.2707317073171
KOR,SP.DYN.LE00.IN,2012,80.819512195122
KOR,SP.DYN.LE00.IN,2011,80.5682926829269
KOR,SP.DYN.LE00.IN,2010,80.1170731707317
KOR,SP.DYN.LE00.IN,2009,79.9682926829268
KOR,SP.DYN.LE00.IN,2008,79.5170731707317
KOR,SP.DYN.LE00.IN,2007,79.119512195122
KOR,SP.DYN.LE00.IN,2006,78.6682926829268
KOR,SP.DYN.LE00.IN,2005,78.1682926829268
KOR,SP.DYN.LE00.IN,2004,77.6658536585366
KOR,SP.DYN.LE00.IN,2003,77.2146341463415
KOR,SP.DYN.LE00.IN,2002,76.7658536585366
KOR,SP.DYN.LE00.IN,2001,76.4121951219512
KOR,SP.DYN.LE00.IN,2000,75.909756097561
SAU,SP.DYN.LE00.IN,2022,77.905
SAU,SP.DYN.LE00.IN,2021,76.936
SAU,SP.DYN.LE00.IN,2020,76.239
SAU,SP.DYN.LE00.IN,2019,77.304
SAU,SP.DYN.LE00.IN,2018,77.212
SAU,SP.DYN.LE00.IN,2017,77.16
SAU,SP.DYN.LE00.IN,2016,77.064
SAU,SP.DYN.LE00.IN,2015,76.918
SAU,SP.DYN.LE00.IN,2014,76.757
SAU,SP.DYN.LE00.IN,2013,76.626
SAU,SP.DYN.LE00.IN,2012,76.461
SAU,SP.DYN.LE00.IN,2011,76.234
SAU,SP.DYN.LE00.IN,2010,75.763
SAU,SP.DYN.LE00.IN,2009,75.431
SAU,SP.DYN.LE00.IN,2008,75.274
SAU,SP.DYN.LE00.IN,2007,75.046
SAU,SP.DYN.LE00.IN,2006,74.81
SAU,SP.DYN.LE00.IN,2005,74.588
SAU,SP.DYN.LE00.IN,2004,74.153
SAU,SP.DYN.LE00.IN,2003,73.628
SAU,SP.DYN.LE00.IN,2002,73.337
SAU,SP.DYN.LE00.IN,2001,72.974
SAU,SP.DYN.LE00.IN,2000,72.467
THA,SP.DYN.LE00.IN,2022,79.68
THA,SP.DYN.LE00.IN,2021,78.715
THA,SP.DYN.LE00.IN,2020,79.274
THA,SP.DYN.LE00.IN,2019,78.975
THA,SP.DYN.LE00.IN,2018,78.662
THA,SP.DYN.LE00.IN,2017,78.394
THA,SP.DYN.LE00.IN,2016,78.049
THA,SP.DYN.LE00.IN,2015,77.717
THA,SP.DYN.LE00.IN,2014,77.415
THA,SP.DYN.LE00.IN,2013,77.083
THA,SP.DYN.LE00.IN,2012,76.772
THA,SP.DYN.LE00.IN,2011,76.421
THA,SP.DYN.LE00.IN,2010,76.131
THA,SP.DYN.LE00.IN,2009,75.842
THA,SP.DYN.LE00.IN,2008,75.492
THA,SP.DYN.LE00.IN,2007,75.187
THA,SP.DYN.LE00.IN,2006,74.938
THA,SP.DYN.LE00.IN,2005,73.82
THA,SP.DYN.LE00.IN,2004,73.08
THA,SP.DYN.LE00.IN,2003,73.155
THA,SP.DYN.LE00.IN,2002,72.93
THA,SP.DYN.LE00.IN,2001,72.613
THA,SP.DYN.LE00.IN,2000,72.316
UKR,SP.DYN.LE00.IN,2022,68.5879268292683
UKR,SP.DYN.LE00.IN,2021,69.6478048780488
UKR,SP.DYN.LE00.IN,2020,71.1851219512195
UKR,SP.DYN.LE00.IN,2019,71.8273170731707
UKR,SP.DYN.LE00.IN,2018,71.5826829268293
UKR,SP.DYN.LE00.IN,2017,71.7809756097561
UKR,SP.DYN.LE00.IN,2016,71.4763414634146
UKR,SP.DYN.LE00.IN,2015,71.189512195122
UKR,SP.DYN.LE00.IN,2014,71.1865853658537
UKR,SP.DYN.LE00.IN,2013,71.159512195122
UKR,SP.DYN.LE00.IN,2012,70.9441463414634
UKR,SP.DYN.LE00.IN,2011,70.8092682926829
UKR,SP.DYN.LE00.IN,2010,70.2653658536586
UKR,SP.DYN.LE00.IN,2009,69.19
UKR,SP.DYN.LE00.IN,2008,68.2514634146342
UKR,SP.DYN.LE00.IN,2007,68.2221951219512
UKR,SP.DYN.LE00.IN,2006,68.0775609756098
UKR,SP.DYN.LE00.IN,2005,67.9568292682927
UKR,SP.DYN.LE00.IN,2004,68.1853658536585
UKR,SP.DYN.LE00.IN,2003,68.2107317073171
UKR,SP.DYN.LE00.IN,2002,68.2756097560976
UKR,SP.DYN.LE00.IN,2001,67.8370731707317
UKR,SP.DYN.LE00.IN,2000,67.6756097560976
PAK,SP.DYN.LE00.IN,2022,66.431
PAK,SP.DYN.LE00.IN,2021,66.098
PAK,SP.DYN.LE00.IN,2020,66.269
PAK,SP.DYN.LE00.IN,2019,66.756
PAK,SP.DYN.LE00.IN,2018,66.482
PAK,SP.DYN.LE00.IN,2017,66.297
PAK,SP.DYN.LE00.IN,2016,65.88
PAK,SP.DYN.LE00.IN,2015,65.697
PAK,SP.DYN.LE00.IN,2014,65.284
PAK,SP.DYN.LE00.IN,2013,65.15
PAK,SP.DYN.LE00.IN,2012,64.782
PAK,SP.DYN.LE00.IN,2011,64.648
PAK,SP.DYN.LE00.IN,2010,64.436
PAK,SP.DYN.LE00.IN,2009,64.14
PAK,SP.DYN.LE00.IN,2008,64.036
PAK,SP.DYN.LE00.IN,2007,63.852
PAK,SP.DYN.LE00.IN,2006,63.731
PAK,SP.DYN.LE00.IN,2005,62.466
PAK,SP.DYN.LE00.IN,2004,63.052
PAK,SP.DYN.LE00.IN,2003,62.843
PAK,SP.DYN.LE00.IN,2002,62.626
PAK,SP.DYN.LE00.IN,2001,62.421
PAK,SP.DYN.LE00.IN,2000,62.102
IRN,SP.DYN.LE00.IN,2022,74.556
IRN,SP.DYN.LE00.IN,2021,73.875
IRN,SP.DYN.LE00.IN,2020,74.832
IRN,SP.DYN.LE00.IN,2019,76.103
IRN,SP.DYN.LE00.IN,2018,76.195
IRN,SP.DYN.LE00.IN,2017,75.971
IRN,SP.DYN.LE00.IN,2016,75.6
IRN,SP.DYN.LE00.IN,2015,75.124
IRN,SP.DYN.LE00.IN,2014,74.782
IRN,SP.DYN.LE00.IN,2013,74.449
IRN,SP.DYN.LE00.IN,2012,74.186
IRN,SP.DYN.LE00.IN,2011,73.679
IRN,SP.DYN.LE00.IN,2010,73.069
IRN,SP.DYN.LE00.IN,2009,72.698
IRN,SP.DYN.LE00.IN,2008,72.624
IRN,SP.DYN.LE00.IN,2007,72.772
IRN,SP.DYN.LE00.IN,2006,72.276
IRN,SP.DYN.LE00.IN,2005,71.838
IRN,SP.DYN.LE00.IN,2004,71.37
IRN,SP.DYN.LE00.IN,2003,69.823
IRN,SP.DYN.LE00.IN,2002,70.445
IRN,SP.DYN.LE00.IN,2001,69.955
IRN,SP.DYN.LE00.IN,2000,69.691
PHL,SP.DYN.LE00.IN,2022,72.187
PHL,SP.DYN.LE00.IN,2021,69.266
PHL,SP.DYN.LE00.IN,2020,72.119
PHL,SP.DYN.LE00.IN,2019,71.865
PHL,SP.DYN.LE00.IN,2018,71.689
PHL,SP.DYN.LE00.IN,2017,71.516
PHL,SP.DYN.LE00.IN,2016,71.387
PHL,SP.DYN.LE00.IN,2015,71.268
PHL,SP.DYN.LE00.IN,2014,71.151
PHL,SP.DYN.LE00.IN,2013,70.835
PHL,SP.DYN.LE00.IN,2012,70.881
PHL,SP.DYN.LE00.IN,2011,70.788
PHL,SP.DYN.LE00.IN,2010,70.754
PHL,SP.DYN.LE00.IN,2009,70.633
PHL,SP.DYN.LE00.IN,2008,70.564
PHL,SP.DYN.LE00.IN,2007,70.483
PHL,SP.DYN.LE00.IN,2006,70.282
PHL,SP.DYN.LE00.IN,2005,70.24
PHL,SP.DYN.LE00.IN,2004,70.037
PHL,SP.DYN.LE00.IN,2003,69.924
PHL,SP.DYN.LE00.IN,2002,69.781
PHL,SP.DYN.LE00.IN,2001,69.614
PHL,SP.DYN.LE00.IN,2000,69.413
VNM,SP.DYN.LE00.IN,2022,74.58
VNM,SP.DYN.LE00.IN,2021,73.618
VNM,SP.DYN.LE00.IN,2020,75.378
VNM,SP.DYN.LE00.IN,2019,74.093
VNM,SP.DYN.LE00.IN,2018,73.976
VNM,SP.DYN.LE00.IN,2017,73.963
VNM,SP.DYN.LE00.IN,2016,73.938
VNM,SP.DYN.LE00.IN,2015,73.876
VNM,SP.DYN.LE00.IN,2014,73.855
VNM,SP.DYN.LE00.IN,2013,73.775
VNM,SP.DYN.LE00.IN,2012,73.704
VNM,SP.DYN.LE00.IN,2011,73.692
VNM,SP.DYN.LE00.IN,2010,73.513
VNM,SP.DYN.LE00.IN,2009,73.498
VNM,SP.DYN.LE00.IN,2008,73.411
VNM,SP.DYN.LE00.IN,2007,73.436
VNM,SP.DYN.LE00.IN,2006,73.319
VNM,SP.DYN.LE00.IN,2005,73.271
VNM,SP.DYN.LE00.IN,2004,73.135
VNM,SP.DYN.LE00.IN,2003,72.98
VNM,SP.DYN.LE00.IN,2002,72.801
VNM,SP.DYN.LE00.IN,2001,72.647
VNM,SP.DYN.LE00.IN,2000,72.462
NGA,SP.DYN.LE00.IN,2022,53.633
NGA,SP.DYN.LE00.IN,2021,52.676
NGA,SP.DYN.LE00.IN,2020,52.887
NGA,SP.DYN.LE00.IN,2019,52.91
NGA,SP.DYN.LE00.IN,2018,52.554
NGA,SP.DYN.LE00.IN,2017,52.305
NGA,SP.DYN.LE00.IN,2016,52.043
NGA,SP.DYN.LE00.IN,2015,51.841
NGA,SP.DYN.LE00.IN,2014,51.791
NGA,SP.DYN.LE00.IN,2013,51.707
NGA,SP.DYN.LE00.IN,2012,51.497
NGA,SP.DYN.LE00.IN,2011,51.357
NGA,SP.DYN.LE00.IN,2010,50.945
NGA,SP.DYN.LE00.IN,2009,50.712
NGA,SP.DYN.LE00.IN,2008,50.225
NGA,SP.DYN.LE00.IN,2007,50.033
NGA,SP.DYN.LE00.IN,2006,49.73
NGA,SP.DYN.LE00.IN,2005,49.297
NGA,SP.DYN.LE00.IN,2004,48.767
NGA,SP.DYN.LE00.IN,2003,48.441
NGA,SP.DYN.LE00.IN,2002,47.928
NGA,SP.DYN.LE00.IN,2001,47.619
NGA,SP.DYN.LE00.IN,2000,47.193
POL,SP.DYN.LE00.IN,2022,77.3048780487805
POL,SP.DYN.LE00.IN,2021,75.5024390243902
POL,SP.DYN.LE00.IN,2020,76.5
POL,SP.DYN.LE00.IN,2019,77.9048780487805
POL,SP.DYN.LE00.IN,2018,77.6024390243903
POL,SP.DYN.LE00.IN,2017,77.7536585365854
POL,SP.DYN.LE00.IN,2016,77.8512195121951
POL,SP.DYN.LE00.IN,2015,77.4512195121951
POL,SP.DYN.LE00.IN,2014,77.6024390243903
POL,SP.DYN.LE00.IN,2013,77.0
POL,SP.DYN.LE00.IN,2012,76.7463414634146
POL,SP.DYN.LE00.IN,2011,76.6951219512195
POL,SP.DYN.LE00.IN,2010,76.2463414634146
POL,SP.DYN.LE00.IN,2009,75.6951219512195
POL,SP.DYN.LE00.IN,2008,75.5439024390244
POL,SP.DYN.LE00.IN,2007,75.2439024390244
POL,SP.DYN.LE00.IN,2006,75.1439024390244
POL,SP.DYN.LE00.IN,2005,74.9951219512195
POL,SP.DYN.LE00.IN,2004,74.8463414634146
POL,SP.DYN.LE00.IN,2003,74.5975609756098
POL,SP.DYN.LE00.IN,2002,74.4975609756098
POL,SP.DYN.LE00.IN,2001,74.2
POL,SP.DYN.LE00.IN,2000,73.7487804878049
NLD,SP.DYN.LE00.IN,2022,81.7146341463415
NLD,SP.DYN.LE00.IN,2021,81.309756097561
NLD,SP.DYN.LE00.IN,2020,81.3585365853659
NLD,SP.DYN.LE00.IN,2019,82.1121951219512
NLD,SP.DYN.LE00.IN,2018,81.8121951219512
NLD,SP.DYN.LE00.IN,2017,81.7609756097561
NLD,SP.DYN.LE00.IN,2016,81.5609756097561
NLD,SP.DYN.LE00.IN,2015,81.509756097561
NLD,SP.DYN.LE00.IN,2014,81.7073170731707
NLD,SP.DYN.LE00.IN,2013,81.3048780487805
NLD,SP.DYN.LE00.IN,2012,81.1048780487805
NLD,SP.DYN.LE00.IN,2011,81.2048780487805
NLD,SP.DYN.LE00.IN,2010,80.7024390243902
NLD,SP.DYN.LE00.IN,2009,80.5487804878049
NLD,SP.DYN.LE00.IN,2008,80.2512195121951
NLD,SP.DYN.LE00.IN,2007,80.0975609756098
NLD,SP.DYN.LE00.IN,2006,79.6975609756098
NLD,SP.DYN.LE00.IN,2005,79.3463414634146
NLD,SP.DYN.LE00.IN,2004,79.0951219512195
NLD,SP.DYN.LE00.IN,2003,78.4926829268293
NLD,SP.DYN.LE00.IN,2002,78.2926829268293
NLD,SP.DYN.LE00.IN,2001,78.190243902439
NLD,SP.DYN.LE00.IN,2000,77.9878048780488
SWE,SP.DYN.LE00.IN,2022,83.109756097561
SWE,SP.DYN.LE00.IN,2021,83.0560975609756
SWE,SP.DYN.LE00.IN,2020,82.3560975609756
SWE,SP.DYN.LE00.IN,2019,83.109756097561
SWE,SP.DYN.LE00.IN,2018,82.5585365853659
SWE,SP.DYN.LE00.IN,2017,82.409756097561
SWE,SP.DYN.LE00.IN,2016,82.3073170731707
SWE,SP.DYN.LE00.IN,2015,82.2048780487805
SWE,SP.DYN.LE00.IN,2014,82.2536585365854
SWE,SP.DYN.LE00.IN,2013,81.9560975609756
SWE,SP.DYN.LE00.IN,2012,81.7048780487805
SWE,SP.DYN.LE00.IN,2011,81.8024390243903
SWE,SP.DYN.LE00.IN,2010,81.4512195121951
SWE,SP.DYN.LE00.IN,2009,81.3512195121951
SWE,SP.DYN.LE00.IN,2008,81.1
SWE,SP.DYN.LE00.IN,2007,80.9
SWE,SP.DYN.LE00.IN,2006,80.7487804878049
SWE,SP.DYN.LE00.IN,2005,80.5463414634146
SWE,SP.DYN.LE00.IN,2004,80.4975609756098
SWE,SP.DYN.LE00.IN,2003,80.0951219512195
SWE,SP.DYN.LE00.IN,2002,79.8463414634146
SWE,SP.DYN.LE00.IN,2001,79.7951219512195
SWE,SP.DYN.LE00.IN,2000,79.6439024390244
BEL,SP.DYN.LE00.IN,2022,81.6975609756098
BEL,SP.DYN.LE00.IN,2021,81.790243902439
BEL,SP.DYN.LE00.IN,2020,80.6951219512195
BEL,SP.DYN.LE00.IN,2019,81.9951219512195
BEL,SP.DYN.LE00.IN,2018,81.5951219512195
BEL,SP.DYN.LE00.IN,2017,81.4926829268293
BEL,SP.DYN.LE00.IN,2016,81.4390243902439
BEL,SP.DYN.LE00.IN,2015,80.9926829268293
BEL,SP.DYN.LE00.IN,2014,81.2878048780488
BEL,SP.DYN.LE00.IN,2013,80.5878048780488
BEL,SP.DYN.LE00.IN,2012,80.3853658536585
BEL,SP.DYN.LE00.IN,2011,80.5853658536585
BEL,SP.DYN.LE00.IN,2010,80.1829268292683
BEL,SP.DYN.LE00.IN,2009,80.0341463414634
BEL,SP.DYN.LE00.IN,2008,79.6804878048781
BEL,SP.DYN.LE00.IN,2007,79.7829268292683
BEL,SP.DYN.LE00.IN,2006,79.380487804878
BEL,SP.DYN.LE00.IN,2005,78.9804878048781
BEL,SP.DYN.LE00.IN,2004,78.8780487804878
BEL,SP.DYN.LE00.IN,2003,78.1292682926829
BEL,SP.DYN.LE00.IN,2002,78.0756097560976
BEL,SP.DYN.LE00.IN,2001,77.9731707317073
BEL,SP.DYN.LE00.IN,2000,77.7219512195122
CHE,SP.DYN.LE00.IN,2022,83.4536585365854
CHE,SP.DYN.LE00.IN,2021,83.7512195121951
CHE,SP.DYN.LE00.IN,2020,83.0
CHE,SP.DYN.LE00.IN,2019,83.9048780487805
CHE,SP.DYN.LE00.IN,2018,83.7536585365854
CHE,SP.DYN.LE00.IN,2017,83.5512195121951
CHE,SP.DYN.LE00.IN,2016,83.6024390243903
CHE,SP.DYN.LE00.IN,2015,82.8975609756098
CHE,SP.DYN.LE00.IN,2014,83.1975609756098
CHE,SP.DYN.LE00.IN,2013,82.7975609756098
CHE,SP.DYN.LE00.IN,2012,82.6975609756098
CHE,SP.DYN.LE00.IN,2011,82.6951219512195
CHE,SP.DYN.LE00.IN,2010,82.2463414634147
CHE,SP.DYN.LE00.IN,2009,82.0439024390244
CHE,SP.DYN.LE00.IN,2008,81.9926829268293
CHE,SP.DYN.LE00.IN,2007,81.7414634146342
CHE,SP.DYN.LE00.IN,2006,81.490243902439
CHE,SP.DYN.LE00.IN,2005,81.2365853658537
CHE,SP.DYN.LE00.IN,2004,81.0878048780488
CHE,SP.DYN.LE00.IN,2003,80.5365853658537
CHE,SP.DYN.LE00.IN,2002,80.3853658536585
CHE,SP.DYN.LE00.IN,2001,80.1804878048781
CHE,SP.DYN.LE00.IN,2000,79.6804878048781
AUT,SP.DYN.LE00.IN,2022,81.0926829268293
AUT,SP.DYN.LE00.IN,2021,81.190243902439
AUT,SP.DYN.LE00.IN,2020,81.1926829268293
AUT,SP.DYN.LE00.IN,2019,81.8951219512195
AUT,SP.DYN.LE00.IN,2018,81.6926829268293
AUT,SP.DYN.LE00.IN,2017,81.6439024390244
AUT,SP.DYN.LE00.IN,2016,81.6414634146342
AUT,SP.DYN.LE00.IN,2015,81.190243902439
AUT,SP.DYN.LE00.IN,2014,81.490243902439
AUT,SP.DYN.LE00.IN,2013,81.1365853658537
AUT,SP.DYN.LE00.IN,2012,80.9365853658537
AUT,SP.DYN.LE00.IN,2011,80.9829268292683
AUT,SP.DYN.LE00.IN,2010,80.5804878048781
AUT,SP.DYN.LE00.IN,2009,80.3317073170732
AUT,SP.DYN.LE00.IN,2008,80.4317073170732
AUT,SP.DYN.LE00.IN,2007,80.1804878048781
AUT,SP.DYN.LE00.IN,2006,79.8804878048781
AUT,SP.DYN.LE00.IN,2005,79.3317073170732
AUT,SP.DYN.LE00.IN,2004,79.1804878048781
AUT,SP.DYN.LE00.IN,2003,78.6317073170732
AUT,SP.DYN.LE00.IN,2002,78.6780487804878
AUT,SP.DYN.LE00.IN,2001,78.5756097560976
AUT,SP.DYN.LE00.IN,2000,78.1268292682927
ISR,SP.DYN.LE00.IN,2022,82.7
ISR,SP.DYN.LE00.IN,2021,82.5
ISR,SP.DYN.LE00.IN,2020,82.6487804878049
ISR,SP.DYN.LE00.IN,2019,82.8048780487805
ISR,SP.DYN.LE00.IN,2018,82.8024390243903
ISR,SP.DYN.LE00.IN,2017,82.5512195121951
ISR,SP.DYN.LE00.IN,2016,82.4073170731707
ISR,SP.DYN.LE00.IN,2015,82.0512195121951
ISR,SP.DYN.LE00.IN,2014,82.1536585365854
ISR,SP.DYN.LE00.IN,2013,82.0560975609756
ISR,SP.DYN.LE00.IN,2012,81.7048780487805
ISR,SP.DYN.LE00.IN,2011,81.6560975609756
ISR,SP.DYN.LE00.IN,2010,81.6024390243903
ISR,SP.DYN.LE00.IN,2009,81.4048780487805
ISR,SP.DYN.LE00.IN,2008,80.9512195121951
ISR,SP.DYN.LE00.IN,2007,80.5048780487805
ISR,SP.DYN.LE00.IN,2006,80.5536585365854
ISR,SP.DYN.LE00.IN,2005,80.1512195121951
ISR,SP.DYN.LE00.IN,2004,80.1463414634146
ISR,SP.DYN.LE00.IN,2003,79.6487804878049
ISR,SP.DYN.LE00.IN,2002,79.4512195121951
ISR,SP.DYN.LE00.IN,2001,79.4073170731707
ISR,SP.DYN.LE00.IN,2000,78.9536585365854
NOR,SP.DYN.LE00.IN,2022,82.5609756097561
NOR,SP.DYN.LE00.IN,2021,83.1634146341463
NOR,SP.DYN.LE00.IN,2020,83.209756097561
NOR,SP.DYN.LE00.IN,2019,82.9585365853659
NOR,SP.DYN.LE00.IN,2018,82.7585365853659
NOR,SP.DYN.LE00.IN,2017,82.609756097561
NOR,SP.DYN.LE00.IN,2016,82.4073170731707
NOR,SP.DYN.LE00.IN,2015,82.3048780487805
NOR,SP.DYN.LE00.IN,2014,82.1
NOR,SP.DYN.LE00.IN,2013,81.7512195121951
NOR,SP.DYN.LE00.IN,2012,81.4512195121951
NOR,SP.DYN.LE00.IN,2011,81.2951219512195
NOR,SP.DYN.LE00.IN,2010,80.9975609756098
NOR,SP.DYN.LE00.IN,2009,80.7951219512195
NOR,SP.DYN.LE00.IN,2008,80.5926829268293
NOR,SP.DYN.LE00.IN,2007,80.3951219512195
NOR,SP.DYN.LE00.IN,2006,80.3439024390244
NOR,SP.DYN.LE00.IN,2005,80.0414634146342
NOR,SP.DYN.LE00.IN,2004,79.8414634146342
NOR,SP.DYN.LE00.IN,2003,79.390243902439
NOR,SP.DYN.LE00.IN,2002,78.9878048780488
NOR,SP.DYN.LE00.IN,2001,78.7853658536585
NOR,SP.DYN.LE00.IN,2000,78.6341463414634
FIN,SP.DYN.LE00.IN,2022,81.1878048780488
FIN,SP.DYN.LE00.IN,2021,81.8853658536585
FIN,SP.DYN.LE00.IN,2020,81.9317073170732
FIN,SP.DYN.LE00.IN,2019,81.9829268292683
FIN,SP.DYN.LE00.IN,2018,81.7341463414634
FIN,SP.DYN.LE00.IN,2017,81.6317073170732
FIN,SP.DYN.LE00.IN,2016,81.4292682926829
FIN,SP.DYN.LE00.IN,2015,81.4804878048781
FIN,SP.DYN.LE00.IN,2014,81.1804878048781
FIN,SP.DYN.LE00.IN,2013,80.9756097560976
FIN,SP.DYN.LE00.IN,2012,80.6268292682927
FIN,SP.DYN.LE00.IN,2011,80.4707317073171
FIN,SP.DYN.LE00.IN,2010,79.8707317073171
FIN,SP.DYN.LE00.IN,2009,79.719512195122
FIN,SP.DYN.LE00.IN,2008,79.5682926829268
FIN,SP.DYN.LE00.IN,2007,79.2634146341464
FIN,SP.DYN.LE00.IN,2006,79.2146341463415
FIN,SP.DYN.LE00.IN,2005,78.8170731707317
FIN,SP.DYN.LE00.IN,2004,78.7146341463415
FIN,SP.DYN.LE00.IN,2003,78.3682926829268
FIN,SP.DYN.LE00.IN,2002,78.119512195122
FIN,SP.DYN.LE00.IN,2001,77.9658536585366
FIN,SP.DYN.LE00.IN,2000,77.4658536585366
DNK,SP.DYN.LE00.IN,2022,81.3048780487805
DNK,SP.DYN.LE00.IN,2021,81.4048780487805
DNK,SP.DYN.LE00.IN,2020,81.6024390243903
DNK,SP.DYN.LE00.IN,2019,81.4512195121951
DNK,SP.DYN.LE00.IN,2018,80.9536585365854
DNK,SP.DYN.LE00.IN,2017,81.1024390243903
DNK,SP.DYN.LE00.IN,2016,80.8536585365854
DNK,SP.DYN.LE00.IN,2015,80.7024390243902
DNK,SP.DYN.LE00.IN,2014,80.7
DNK,SP.DYN.LE00.IN,2013,80.3
DNK,SP.DYN.LE00.IN,2012,80.0512195121951
DNK,SP.DYN.LE00.IN,2011,79.8
DNK,SP.DYN.LE00.IN,2010,79.1
DNK,SP.DYN.LE00.IN,2009,78.5975609756098
DNK,SP.DYN.LE00.IN,2008,78.4463414634146
DNK,SP.DYN.LE00.IN,2007,78.1951219512195
DNK,SP.DYN.LE00.IN,2006,78.0951219512195
DNK,SP.DYN.LE00.IN,2005,77.8439024390244
DNK,SP.DYN.LE00.IN,2004,77.4926829268293
DNK,SP.DYN.LE00.IN,2003,77.1439024390244
DNK,SP.DYN.LE00.IN,2002,76.8951219512195
DNK,SP.DYN.LE00.IN,2001,76.7926829268293
DNK,SP.DYN.LE00.IN,2000,76.5926829268293
SGP,SP.DYN.LE00.IN,2022,82.8951219512195
SGP,SP.DYN.LE00.IN,2021,83.0926829268293
SGP,SP.DYN.LE00.IN,2020,83.5439024390244
SGP,SP.DYN.LE00.IN,2019,83.5951219512195
SGP,SP.DYN.LE00.IN,2018,83.2975609756098
SGP,SP.DYN.LE00.IN,2017,83.0951219512195
SGP,SP.DYN.LE00.IN,2016,82.8463414634146
SGP,SP.DYN.LE00.IN,2015,82.7439024390244
SGP,SP.DYN.LE00.IN,2014,82.4951219512195
SGP,SP.DYN.LE00.IN,2013,82.2463414634147
SGP,SP.DYN.LE00.IN,2012,81.9951219512195
SGP,SP.DYN.LE00.IN,2011,81.7439024390244
SGP,SP.DYN.LE00.IN,2010,81.5414634146342
SGP,SP.DYN.LE00.IN,2009,81.2414634146342
SGP,SP.DYN.LE00.IN,2008,80.790243902439
SGP,SP.DYN.LE00.IN,2007,80.4414634146342
SGP,SP.DYN.LE00.IN,2006,80.1414634146341
SGP,SP.DYN.LE00.IN,2005,79.990243902439
SGP,SP.DYN.LE00.IN,2004,79.490243902439
SGP,SP.DYN.LE00.IN,2003,79.0390243902439
SGP,SP.DYN.LE00.IN,2002,78.5512195121951
SGP,SP.DYN.LE00.IN,2001,78.2512195121951
SGP,SP.DYN.LE00.IN,2000,77.9512195121951
MYS,SP.DYN.LE00.IN,2022,76.26
MYS,SP.DYN.LE00.IN,2021,74.884
MYS,SP.DYN.LE00.IN,2020,75.938
MYS,SP.DYN.LE00.IN,2019,75.76
MYS,SP.DYN.LE00.IN,2018,75.644
MYS,SP.DYN.LE00.IN,2017,75.476
MYS,SP.DYN.LE00.IN,2016,75.289
MYS,SP.DYN.LE00.IN,2015,75.094
MYS,SP.DYN.LE00.IN,2014,75.146
MYS,SP.DYN.LE00.IN,2013,75.035
MYS,SP.DYN.LE00.IN,2012,74.944
MYS,SP.DYN.LE00.IN,2011,74.746
MYS,SP.DYN.LE00.IN,2010,74.442
MYS,SP.DYN.LE00.IN,2009,74.227
MYS,SP.DYN.LE00.IN,2008,74.25
MYS,SP.DYN.LE00.IN,2007,74.211
MYS,SP.DYN.LE00.IN,2006,74.164
MYS,SP.DYN.LE00.IN,2005,74.096
MYS,SP.DYN.LE00.IN,2004,73.898
MYS,SP.DYN.LE00.IN,2003,73.796
MYS,SP.DYN.LE00.IN,2002,73.563
MYS,SP.DYN.LE00.IN,2001,73.344
MYS,SP.DYN.LE00.IN,2000,72.775
NZL,SP.DYN.LE00.IN,2022,82.7609756097561
NZL,SP.DYN.LE00.IN,2021,82.2073170731707
NZL,SP.DYN.LE00.IN,2020,82.2560975609756
NZL,SP.DYN.LE00.IN,2019,82.0560975609756
NZL,SP.DYN.LE00.IN,2018,81.7073170731707
NZL,SP.DYN.LE00.IN,2017,81.8585365853659
NZL,SP.DYN.LE00.IN,2016,81.6585365853659
NZL,SP.DYN.LE00.IN,2015,81.6124390243903
NZL,SP.DYN.LE00.IN,2014,81.4568292682927
NZL,SP.DYN.LE00.IN,2013,81.4048780487805
NZL,SP.DYN.LE00.IN,2012,81.4073170731707
NZL,SP.DYN.LE00.IN,2011,81.1560975609756
NZL,SP.DYN.LE00.IN,2010,80.9048780487805
NZL,SP.DYN.LE00.IN,2009,80.7024390243902
NZL,SP.DYN.LE00.IN,2008,80.3512195121951
NZL,SP.DYN.LE00.IN,2007,80.1512195121951
NZL,SP.DYN.LE00.IN,2006,80.0487804878049
NZL,SP.DYN.LE00.IN,2005,79.8512195121951
NZL,SP.DYN.LE00.IN,2004,79.5487804878049
NZL,SP.DYN.LE00.IN,2003,79.1463414634146
NZL,SP.DYN.LE00.IN,2002,78.8463414634146
NZL,SP.DYN.LE00.IN,2001,78.6926829268293
NZL,SP.DYN.LE00.IN,2000,78.6365853658537
HKG,SP.DYN.LE00.IN,2022,83.6609756097561
HKG,SP.DYN.LE00.IN,2021,85.5326829268293
HKG,SP.DYN.LE00.IN,2020,85.4963414634146
HKG,SP.DYN.LE00.IN,2019,85.1558536585366
